,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
257,8,13.321893250940166,1.8888888888888888,1.0,50,True,500,2,60,5,3,10,30,True,50
258,29,12.756355841725917,5.0,1.0,50,True,500,2,60,5,3,10,30,True,50
259,23,12.513242946935486,4.111111111111111,1.0,50,True,500,2,60,5,3,10,30,True,50
260,69,12.734845488464671,2.333333333333333,3.0,50,True,500,2,60,5,3,10,30,True,50
261,85,12.997815814753322,4.555555555555555,3.0,50,True,500,2,60,5,3,10,30,True,50
262,267,12.477728533839995,5.0,9.0,50,True,500,2,60,5,3,10,30,True,50
263,268,12.745339604624746,5.0,9.0,50,True,500,2,60,5,3,10,30,True,50
264,287,12.23077155468156,3.2222222222222223,10.0,50,True,500,2,60,5,3,10,30,True,50
265,214,11.516905426488574,1.4444444444444444,8.0,50,True,500,2,60,5,3,10,30,True,50
266,270,11.472131095752138,1.0,10.0,50,True,500,2,60,5,3,10,30,True,50
267,160,12.463691104959084,2.333333333333333,6.0,50,True,500,2,60,5,3,10,30,True,50
268,167,12.647178475167927,3.2222222222222223,6.0,50,True,500,2,60,5,3,10,30,True,50
269,175,12.338860487893013,4.555555555555555,6.0,50,True,500,2,60,5,3,10,30,True,50
270,253,11.495780012085278,2.7777777777777777,9.0,50,True,500,2,60,5,3,10,30,True,50
271,158,11.956219458812924,1.8888888888888888,6.0,50,True,500,2,60,5,3,10,30,True,50
272,193,12.232031185119896,2.7777777777777777,7.0,50,True,500,2,60,5,3,10,30,True,50
273,220,11.825581735128235,2.333333333333333,8.0,50,True,500,2,60,5,3,10,30,True,50
274,189,11.452518228451723,2.333333333333333,7.0,50,True,500,2,60,5,3,10,30,True,50
275,39,12.74745027192437,2.333333333333333,2.0,50,True,500,2,60,5,3,10,30,True,50
276,57,13.476942243482085,5.0,2.0,50,True,500,2,60,5,3,10,30,True,50
277,259,12.431116834448313,3.6666666666666665,9.0,50,True,500,2,60,5,3,10,30,True,50
278,130,12.408296319426071,2.333333333333333,5.0,50,True,500,2,60,5,3,10,30,True,50
279,223,11.768578411349985,2.7777777777777777,8.0,50,True,500,2,60,5,3,10,30,True,50
280,168,12.201671624780255,3.6666666666666665,6.0,50,True,500,2,60,5,3,10,30,True,50
281,182,11.517614450925382,1.0,7.0,50,True,500,2,60,5,3,10,30,True,50
282,19,13.097028852449911,3.6666666666666665,1.0,50,True,500,2,60,5,3,10,30,True,50
283,6,12.860594660598808,1.8888888888888888,1.0,50,True,500,2,60,5,3,10,30,True,50
284,14,12.634927118664086,2.7777777777777777,1.0,50,True,500,2,60,5,3,10,30,True,50
285,209,12.459831604198088,5.0,7.0,50,True,500,2,60,5,3,10,30,True,50
286,147,12.695222403066019,5.0,5.0,50,True,500,2,60,5,3,10,30,True,50
287,244,11.652272620785215,1.4444444444444444,9.0,50,True,500,2,60,5,3,10,30,True,50
288,90,11.998690972539462,1.0,4.0,50,True,500,2,60,5,3,10,30,True,50
289,117,13.018236257545004,5.0,4.0,50,True,500,2,60,5,3,10,30,True,50
290,266,12.52884036332846,4.555555555555555,9.0,50,True,500,2,60,5,3,10,30,True,50
291,80,12.619527115717341,3.6666666666666665,3.0,50,True,500,2,60,5,3,10,30,True,50
292,107,12.213289385981334,3.2222222222222223,4.0,50,True,500,2,60,5,3,10,30,True,50
293,34,12.434892945719836,1.4444444444444444,2.0,50,True,500,2,60,5,3,10,30,True,50
294,100,12.704575599176735,2.333333333333333,4.0,50,True,500,2,60,5,3,10,30,True,50
295,275,11.388055105178912,1.4444444444444444,10.0,50,True,500,2,60,5,3,10,30,True,50
296,285,12.121544982440037,3.2222222222222223,10.0,50,True,500,2,60,5,3,10,30,True,50
297,139,12.445470832167903,3.6666666666666665,5.0,50,True,500,2,60,5,3,10,30,True,50
298,81,13.118618847089397,4.111111111111111,3.0,50,True,500,2,60,5,3,10,30,True,50
299,296,12.228486899905807,4.555555555555555,10.0,50,True,500,2,60,5,3,10,30,True,50
